FIPS,Combined_Key,02/03/20,02/04/20,02/05/20,02/06/20,02/07/20,02/08/20,02/09/20,02/10/20,02/11/20,02/12/20,02/13/20,02/14/20,02/15/20,02/16/20,02/17/20,02/18/20,02/19/20,02/20/20,02/21/20,02/22/20,02/23/20,02/24/20,02/25/20,02/26/20,02/27/20,02/28/20,02/29/20,03/01/20,03/02/20,03/03/20,03/04/20,03/05/20,03/06/20,03/07/20,03/08/20,03/09/20,03/10/20,03/11/20,03/12/20,03/13/20,03/14/20,03/15/20,03/16/20,03/17/20,03/18/20,03/19/20,03/20/20,03/21/20,03/22/20,03/23/20,03/24/20,03/25/20,03/26/20,03/27/20,03/28/20,03/29/20,03/30/20,03/31/20,04/01/20,04/02/20,04/03/20,04/04/20,04/05/20,04/06/20,04/07/20,04/08/20,04/09/20,04/10/20,04/11/20,04/12/20,04/13/20,04/14/20,04/15/20,04/16/20,04/17/20,04/18/20,04/19/20,04/20/20,04/21/20,04/22/20,04/23/20,04/24/20,04/25/20,04/26/20,04/27/20,04/28/20,04/29/20,04/30/20,05/01/20,05/02/20,05/03/20,05/04/20
13000,GA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4695550967909607,2.4695550967909607,2.4695550967909607,2.4695550967909607,2.4695550967909607,2.4695550967909607,2.4695550967909607,2.4695550967909607,2.4695550967909607,2.4695550967909607,2.4695550967909607,2.4695550967909607,2.4695550967909607,2.4695550967909607,2.4695550967909607,2.4695550967909607,2.4695550967909607,2.4695550967909607,2.4695550967909607,2.4695550967909607,2.4695550967909607,2.4742743680260335,2.4742743680260335,2.4742743680260335,2.4742743680260335,2.4742743680260335,2.4279684559195416,2.112948305033865,1.1565090219369365,1.1565090219369365,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535,1.0875044989617535
15000,HI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16000,ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2670571077651793,2.2670571077651793,2.2670571077651793,2.2670571077651793,2.2670571077651793,2.2670571077651793,2.2714984269355885,2.2714984269355885,2.2714984269355885,2.2714984269355885,2.2714984269355885,2.226665565657276,2.226665565657276,2.226665565657276,2.226665565657276,2.226665565657276,2.226665565657276,2.226665565657276,1.1728531070321868,1.1728531070321868,0.6957870028622247,0.6957870028622247,0.6957870028622247,0.6957870028622247,0.6957870028622247,0.6957870028622247,0.6957870028622247,0.6957870028622247,0.6957870028622247,0.6957870028622247,0.6957870028622247,0.6957870028622247,0.6957870028622247,0.6957870028622247,0.6957870028622247,0.6957870028622247,0.6957870028622247,0.6957870028622247,0.6957870028622247,0.6957870028622247,0.6957870028622247,0.6957870028622247,0.6957870028622247,0.6957870028622247,0.6957870028622247,0.6957870028622247,0.6957870028622247,0.6957870028622247,0.6957870028622247,0.6957870028622247,0.6957870028622247,0.6957870028622247,0.6957870028622247,0.6957870028622247,0.6957870028622247,0.6957870028622247,0.6957870028622247,0.6957870028622247,0.6957870028622247,0.6957870028622247,0.6957870028622247
17000,IL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8424628601731854,3.8424628601731854,3.8424628601731854,3.8424628601731854,3.8424628601731854,3.8424628601731854,3.8424628601731854,3.8424628601731854,3.8424628601731854,3.8424628601731854,3.8424628601731854,3.8424628601731854,3.8424628601731854,3.8424628601731854,3.8424628601731854,3.8424628601731854,3.8424628601731854,3.8424628601731854,3.849152321117037,3.849152321117037,3.849152321117037,3.849152321117037,3.849152321117037,3.7761988916031672,2.103251822665087,1.7012954757860852,1.7012954757860852,1.7012954757860852,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587,1.1774078654757587
18000,IN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4190750838911077,3.4190750838911077,3.4190750838911077,3.4190750838911077,3.4190750838911077,3.4190750838911077,3.4190750838911077,3.4190750838911077,3.4190750838911077,3.4190750838911077,3.4190750838911077,3.4190750838911077,3.4190750838911077,3.4190750838911077,3.4190750838911077,3.4190750838911077,3.4190750838911077,3.4256848604079817,3.4256848604079817,3.2946495451144866,3.2946495451144866,3.2946495451144866,3.231624701682258,3.0669162086356674,3.0669162086356674,1.6841944157521676,1.6841944157521676,1.6841944157521676,1.6841944157521676,1.6841944157521676,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397,1.0477767123169397
19000,IA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3923478260517606,1.3923478260517606,1.3923478260517606,1.3923478260517606,1.3923478260517606,1.3923478260517606,1.3923478260517606,1.3923478260517606,1.3947015245423215,1.3947015245423215,1.3947015245423215,1.3947015245423215,1.3947015245423215,1.3645658724194134,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976,1.2823229482255976
20000,KS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.848954891102773,2.848954891102773,2.848954891102773,2.848954891102773,2.848954891102773,2.848954891102773,2.848954891102773,2.848954891102773,2.848954891102773,2.848954891102773,2.8541395486246235,2.8541395486246235,2.8541395486246235,2.8541395486246235,2.8541395486246235,2.8014172376450133,2.4481061936327086,1.3388210265286844,1.3388210265286844,1.3388210265286844,1.3388210265286844,1.3388210265286844,1.3388210265286844,1.2612898890660922,1.2612898890660922,1.2612898890660922,1.2612898890660922,1.2612898890660922,1.2612898890660922,0.8730807329833823,0.8730807329833823,0.8730807329833823,0.8730807329833823,0.8730807329833823,0.8730807329833823,0.8730807329833823,0.8730807329833823,0.8730807329833823,0.8730807329833823,0.8730807329833823,0.8730807329833823,0.8730807329833823,0.8730807329833823,0.8730807329833823,0.8730807329833823,0.8730807329833823,0.8730807329833823,0.8730807329833823,0.8730807329833823,0.8730807329833823,0.8730807329833823,0.8730807329833823,0.8730807329833823,0.8730807329833823,0.8730807329833823,0.8730807329833823,0.8730807329833823,0.8730807329833823,0.8730807329833823,0.8730807329833823,0.8730807329833823,0.8730807329833823,0.8730807329833823,0.8730807329833823,0.8730807329833823
21000,KY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8590796503612297,2.8590796503612297,2.8590796503612297,2.8590796503612297,2.8590796503612297,2.8590796503612297,2.8590796503612297,2.8590796503612297,2.8590796503612297,2.864204849889958,2.864204849889958,2.864204849889958,2.864204849889958,2.864204849889958,1.4905956075079023,1.4905956075079023,1.4650061547408206,1.4650061547408206,1.4650061547408206,1.4650061547408206,1.4650061547408206,1.4650061547408206,1.4650061547408206,1.4650061547408206,0.8758476325011856,0.8758476325011856,0.8758476325011856,0.8758476325011856,0.8758476325011856,0.8758476325011856,0.8758476325011856,0.8758476325011856,0.8758476325011856,0.8758476325011856,0.8758476325011856,0.8758476325011856,0.8758476325011856,0.8758476325011856,0.8758476325011856,0.8758476325011856,0.8758476325011856,0.8758476325011856,0.8758476325011856,0.8758476325011856,0.8758476325011856,0.8758476325011856,0.8758476325011856,0.8758476325011856,0.8758476325011856,0.8758476325011856,0.8758476325011856,0.8758476325011856,0.8758476325011856,0.8758476325011856,0.8758476325011856,0.8758476325011856,0.8758476325011856,0.8758476325011856,0.8758476325011856,0.8758476325011856,0.8758476325011856,0.8758476325011856,0.8758476325011856,0.8758476325011856
22000,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.968807128403532,2.968807128403532,2.968807128403532,2.968807128403532,2.968807128403532,2.968807128403532,2.968807128403532,2.968807128403532,2.968807128403532,2.968807128403532,2.968807128403532,2.968807128403532,2.968807128403532,2.968807128403532,2.968807128403532,2.968807128403532,2.968807128403532,2.968807128403532,2.968807128403532,2.968807128403532,2.968807128403532,2.968807128403532,2.9743146880785467,2.9743146880785467,2.9743146880785467,2.9743146880785467,2.9743146880785467,1.6297460479790642,1.31416281072652,1.31416281072652,1.31416281072652,1.31416281072652,1.31416281072652,1.31416281072652,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742,0.9097696932814742
23000,ME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9454264813349096,1.9454264813349096,1.9454264813349096,1.9485773520843033,1.9485773520843033,1.9485773520843033,1.9485773520843033,1.081353596513202,1.0563714640178723,1.0563714640178723,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998,0.865788783285998
