FIPS,State,Area_Name,Share_age0to17,Share_age18to64,Share_age65plus,Fatality_ratio_age0to17,Fatality_ratio_age18to64,Fatality_ratio_age65plus,fatality_rate
46119,SD,Sully County,0.20977011494252873,0.5402298850574713,0.25,0.0,0.005666026871401152,0.04593577981651376,0.014544901999598028
46121,SD,Todd County,0.41991636681902167,0.5060779928036565,0.0740056403773218,0.0,0.005666026871401152,0.04593577981651376,0.006266958307803031
46123,SD,Tripp County,0.230741146403797,0.5449069003285871,0.22435195326761592,0.0,0.005666026871401152,0.04593577981651376,0.013393239066379674
46125,SD,Turner County,0.24382716049382716,0.5489078822412156,0.20726495726495728,0.0,0.005666026871401152,0.04593577981651376,0.01263100425130484
46127,SD,Union County,0.24194890838081823,0.57673346565081,0.18131762596837186,0.0,0.005666026871401152,0.04593577981651376,0.01159675385734993
46129,SD,Walworth County,0.2369787005548595,0.5281904420977269,0.23483085734741363,0.0,0.005666026871401152,0.04593577981651376,0.01377987979537692
46135,SD,Yankton County,0.21251475796930341,0.5989767807949626,0.18850846123573398,0.0,0.005666026871401152,0.04593577981651376,0.012053101704204112
46137,SD,Ziebach County,0.28227571115973743,0.6218088986141502,0.09591539022611233,0.0,0.005666026871401152,0.04593577981651376,0.007929134174865822
47000,TN,Tennessee,NA,NA,NA,0.0,0.005666026871401152,0.04593577981651376,NA
47001,TN,Anderson County,0.21021939802829423,0.5890013336471327,0.2007792683245731,0.0,0.005666026871401152,0.04593577981651376,0.012560249645214095
47003,TN,Bedford County,0.25398670418858843,0.5951710918063543,0.1508422040050573,0.0,0.005666026871401152,0.04593577981651376,0.010301309669469927
47005,TN,Benton County,0.20032130499258527,0.5633341571922886,0.23634453781512604,0.0,0.005666026871401152,0.04593577981651376,0.014048537122140969
47007,TN,Bledsoe County,0.15255845476109794,0.662893934259573,0.18454761097932904,0.0,0.005666026871401152,0.04593577981651376,0.012233313268013666
47009,TN,Blount County,0.20220176780942375,0.5954746515009631,0.20232358068961317,0.0,0.005666026871401152,0.04593577981651376,0.01266786683088942
47011,TN,Bradley County,0.2177705735193531,0.6109981541690481,0.17123127231159876,0.0,0.005666026871401152,0.04593577981651376,0.01132757398250544
47013,TN,Campbell County,0.20587120733648284,0.586665992976783,0.2074627996867342,0.0,0.005666026871401152,0.04593577981651376,0.012854030767271015
47015,TN,Cannon County,0.2142165675563546,0.6024754529110773,0.1833079795325681,0.0,0.005666026871401152,0.04593577981651376,0.011834037091971804
47017,TN,Carroll County,0.21363311920057101,0.5829764453961456,0.20339043540328336,0.0,0.005666026871401152,0.04593577981651376,0.012646058462478576
47019,TN,Carter County,0.18358148036414615,0.5970080388990435,0.21941048073681035,0.0,0.005666026871401152,0.04593577981651376,0.01346145512340604
47021,TN,Cheatham County,0.22151883083162294,0.6287989317243255,0.14968223744405154,0.0,0.005666026871401152,0.04593577981651376,0.01043856194553145
47023,TN,Chester County,0.22076869645751332,0.6075480435285946,0.17168326001389211,0.0,0.005666026871401152,0.04593577981651376,0.011328787970479643
47025,TN,Claiborne County,0.1908300793550825,0.60971155057312,0.19945837007179745,0.0,0.005666026871401152,0.04593577981651376,0.012616917799529767
47027,TN,Clay County,0.20176234287935726,0.555008422962291,0.24322923415835168,0.0,0.005666026871401152,0.04593577981651376,0.014317617183595628
